Forrest Gump
The Shawshank Redemption
Pulp Fiction
The Silence of the Lambs
The Matrix
Star Wars
Jurassic Park
Schindler's List
Braveheart
Toy Story
Return of the Jedi
Terminator 2: Judgment Day
The Empire Strikes Back
Fight Club
Raiders of the Lost Ark
The Usual Suspects
American Beauty
Apollo 13
Independence Day
The Godfather
3.5	3.5	4.0	4.0	3.7691493331070522	2.5	2.7839529793601034	3.5998163270206494	3.4586405263586295	2.6197272567077072	4.0	3.5	3.8464163029056904	3.7396238009802656	4.0	4.0	4.0	2.0	2.0	3.5	
4.5	4.0	4.0	3.0	3.5	3.0	2.0	4.0	3.0	2.0	2.5	3.0	4.5	4.0	3.5	3.4909634478057474	4.5	2.5	2.5	5.0	
3.0	5.0	5.0	3.9700076642238114	3.0	3.849078810092048	4.0	3.620345157638387	4.0	4.0	3.3827515933481833	3.0	4.0	4.0	3.0	4.143691209469367	3.8421009689234173	3.0	3.0	4.264416480204903	
2.0	2.0	4.0	4.0	3.0	3.0	3.0	2.0	1.7812679184413922	3.0	2.7543318063359927	2.834838632074712	3.0	5.0	3.44287548480254	4.0	1.0	3.0	3.0	4.0	
4.5	5.0	4.297365368504577	4.617066016552315	4.5	5.0	3.4918637278958595	5.0	5.0	2.5	4.110333249287648	3.5	5.0	4.825615796732327	5.0	3.5	4.5	3.5	4.0	4.5	
5.0	5.0	5.0	5.0	5.0	4.664470380492661	4.124443982779334	4.641333136886475	3.930895581467935	3.5	5.0	5.0	4.897134518879694	5.0	4.0	5.0	4.5	3.5	3.5	3.5	
3.5	4.5	4.5	4.0	4.0	4.0	3.0633090402062426	4.0	3.0	3.5	3.5610454909699207	3.514237620148199	4.5	4.0	4.0	4.0	3.0	2.0	1.5	5.0	
3.058494459796526	4.0	0.5	4.5	3.5	3.3092706027909493	3.0	5.0	2.942633403699576	2.3126529763003463	2.850142919150446	0.5	2.0	4.0	4.5	3.1475882692753867	3.0	2.424454043482095	3.0	3.1101177606156853	
4.0	4.5	3.5	3.5	5.0	3.7049997242036667	3.5	3.5	3.565956805933999	4.0	2.0	3.7231461538428987	2.0	4.5	2.0	4.5	5.0	3.0	3.5	3.5	
3.0	4.0	4.7293859905826094	4.5	4.5	4.5	5.0	4.0	4.0	4.5	4.0820860524712455	5.0	5.0	4.555020531221894	4.584509047991226	4.5	4.0	3.5	3.5	4.638082282189087	
3.5	4.0	4.17737869094438	3.5	4.5	4.0	3.0	3.5	2.0	3.0	4.0	4.0	4.0	4.5	3.0	4.5	3.5	3.0	3.5	4.0	
4.5	4.773108090818099	5.0	5.0	5.0	4.5	4.336707388974198	4.5	4.125233355946485	4.321559350173344	4.5	4.0	4.5	5.0	3.5	5.158017738426211	5.0	4.5	3.940015010923025	5.0	
4.0	5.0	4.8890736911964385	4.0	4.9203705720060755	5.0	4.5	4.5	3.597820000499756	4.5	4.520256000079948	4.581450927518924	5.0	5.269482424484948	5.029101949006215	4.626719971438218	4.708922103012863	4.5	4.5	4.1903076651583975	
2.5	3.0	5.0	3.6976697063669013	3.951073023757707	3.6374225301597414	3.5	3.5	2.755348160480293	3.0	2.0	2.9937161750650123	2.0	5.0	3.5319935233152306	4.5	4.0	3.0	3.0	5.0	
2.5	3.6797167849794703	3.5	4.0	3.5	4.0	3.0	3.0	3.0	3.0	3.5	2.9658872569437813	4.0	3.0	3.5	4.0	3.5	3.0	1.5	3.5	
3.6894655848372038	5.0	4.110657169994794	4.0	4.519409500742924	4.511563661082643	4.0	4.0	3.590861016056746	3.5	4.034671636372531	4.5	4.5	5.0	4.5	3.0	5.0	3.4977597909610085	3.588925295023169	2.0	
3.858203253575189	4.659237343603425	5.0	4.0	5.0	3.5	3.962457664894265	4.0	3.5	4.5	4.101308079273715	5.0	5.0	4.5	4.5	4.0	4.0	4.0	3.4422229090485055	5.0	
5.0	5.0	5.004095644946186	4.5	5.0	4.661404467835885	5.0	5.0	5.0	5.0	4.348853205360017	5.0	4.5	4.0	4.5	4.891010501853721	3.5	4.112115346159947	4.0	4.5	
5.0	4.570784798535089	4.5	4.46806031708313	4.5	5.0	3.0	1.0	5.0	5.0	5.0	5.0	4.327811594495865	4.5	3.0	3.5	4.0	3.0	3.0	5.0	
3.5	4.369449335339622	4.5	4.0	4.5	4.5	3.2188425633612168	4.0	3.5	3.0	3.8391670394450754	3.5	4.0	4.5	4.0	3.5	4.020787623742251	3.0323734153898245	2.9345671810963743	4.0	
4.0	5.0	3.5	4.370036712512135	5.0	5.0	3.0	5.0	4.154107653888652	3.5	4.0	4.0	5.0	5.0	4.448310642976357	4.433584876931458	5.0	3.5	2.5	4.0	
3.5	4.5	4.5	4.602101111031864	4.5	5.0	4.5	4.5	4.5	4.203324280995028	5.0	4.188176185524242	5.0	4.0	4.5	5.0	4.0	3.710806016061221	3.5	4.5	
4.0	4.0	4.511845141905489	4.0	4.441750465293584	4.5	3.5	3.5	4.0	3.0	4.06996730493681	4.5	5.0	5.0	5.0	3.967776781639451	4.0	3.5	3.343356052158474	3.5	
5.0	4.0	4.8106836120391385	5.0	4.5	5.0	5.0	4.0	4.5	4.374812004409292	4.0	4.5	4.363626171739931	4.733907972575973	3.5	4.5	4.367586067607338	4.5	3.6679967859526963	3.5	
3.5	4.0	5.0	4.219201801763727	5.0	4.5	3.7265844559486374	4.067307285291928	2.0	3.811007243534341	3.788311181220942	3.5	4.5	4.790168523358556	4.1474647705245085	4.5	3.645842798803819	3.537249133565786	3.3397662597473547	4.403423014152087	
4.0	5.0	4.923155790098438	5.0	4.605908164578695	5.0	4.164627559406335	5.0	3.0	5.0	3.0	5.0	5.0	4.0	5.0	4.0	4.0	4.0	4.0	5.0	
3.0	4.298945069128965	4.5	3.5	5.0	4.227676696953416	3.4947045185870396	4.5	3.4720669953718	3.4425849860940567	4.0	3.5	4.5	4.204178390397467	4.0	4.249173505520782	3.5	3.032670411022445	2.0	5.0	
2.8662334246570227	3.0	4.448440186378447	4.0	4.0	4.0	4.0	3.0	1.0	5.0	3.0	4.0	5.0	4.5	4.194199538964122	3.83076576219453	3.0	3.5	3.35959990388591	4.0	
5.0	4.908927970287517	4.671602015220379	4.890260971872128	4.5	4.591674363458749	3.9863363957458064	5.0	4.0	3.0	4.5	4.5	5.0	4.8539357849825375	5.0	5.0	5.0	4.0	3.657217593715668	4.679009858256895	
4.0	4.5	5.0	5.0	5.0	5.0	4.136054914970591	4.5	5.0	3.5	5.0	4.0	5.06659180814827	4.0	4.942093499037021	5.0	5.0	3.0	3.1922807336801924	5.0	
3.0	5.0	5.0	4.461461139599594	5.0	4.458490038892335	3.0	4.0	4.0	3.505900948187658	4.0	3.0	5.0	5.0	5.0	5.0	4.0	3.0	2.0	5.0	
4.5	3.8694505422680963	5.0	3.5	4.0	4.0	3.6231262256892687	3.0	3.3093997606944585	4.0	3.5475927972019132	3.0	3.0	4.5679113649935275	4.0	5.0	3.0	3.5	3.5	4.236011223042706	
3.0023581345914367	3.9029440238761732	3.5	4.0	3.0	3.7047877967514715	3.5	3.0	4.0	3.0	3.4500254553612515	3.368604367056496	4.0	4.0	4.0	4.0	3.488904162602677	3.5	2.5	4.0	
3.0	4.0	5.209909204675135	5.0	4.0	5.0	5.0	5.0	3.5	4.5	4.5	5.0	4.5	5.2452155460332195	5.0	4.524011073236396	5.0	4.5	5.0	4.5	
3.645829444482301	4.5	4.118822402182504	4.0	4.5	4.0	3.5	3.5	4.0	4.0	3.8148903334458657	3.5	4.0	3.5	3.5	4.048825141602149	4.5	3.2064416459479816	3.0	3.5	
4.5	4.675626323374048	5.0	4.478437098194032	5.0	4.5	4.296741257999306	4.0	3.8025554358746523	4.200372212964849	4.0	4.5	5.0	4.975353858157104	5.0	4.5	4.0	4.0	4.0	3.5	
4.0	3.5	2.5	3.0	3.5	3.0	3.0	5.0	3.0	5.0	3.0	3.0	4.0	2.0	3.7256386931112826	3.0	3.0	3.2013205787155607	3.0	3.5	
3.7393121088450085	4.5490588594099375	5.0	3.5	4.0	5.0	4.016833881276477	4.299254541333957	3.0	3.5	5.0	5.0	5.0	5.0	5.0	3.0	4.591445930513123	4.5	4.10653796408627	4.151272863523249	
4.0	5.0	4.0	4.0	5.0	4.0	3.5	4.562460928627791	4.5	4.0	4.0	4.5	4.528966650344253	4.6806760240947565	4.5	3.5	5.0	4.0	3.0	4.057587332003186	
0.5	3.0551305414284093	4.0	3.0	3.0	4.0	2.0	2.9498041687863052	0.5	3.0	2.7408000801233032	3.4350086016358503	3.35265423691564	5.0	5.0	3.5	2.9830811518591562	2.6319066254703647	4.0	3.0	
