Forrest Gump
The Shawshank Redemption
Pulp Fiction
The Silence of the Lambs
The Matrix
Star Wars
Jurassic Park
Schindler's List
Braveheart
Toy Story
Return of the Jedi
Terminator 2: Judgment Day
The Empire Strikes Back
Fight Club
Raiders of the Lost Ark
The Usual Suspects
American Beauty
Apollo 13
Independence Day
The Godfather
3.5	3.4076719576719574	3.2701190476190476	3.3532142857142855	3.2407142857142857	3.5305952380952377	3.2111995090966867	3.316785714285714	3.2192857142857143	4.0	3.1767857142857143	3.5	3.5557142857142856	3.2296747338328093	4.0	3.2879761904761904	4.0	2.0	2.0	3.675952380952381	
3.204991255246088	3.620003116143528	3.455238095238095	3.0	3.5	3.593095238095238	3.4480194522237153	3.5205952380952383	3.4313342990914215	2.0	2.5	3.3167857142857144	3.8323589307690775	4.0	3.4809732705328003	3.5522619047619046	4.5	2.835	2.838848642576008	5.0	
3.0	3.6933862433862434	3.8105952380952384	3.4805952380952383	3.5264285714285717	3.668690476190476	4.0	4.0	3.5764285714285715	4.0	4.0	3.0	3.9014285714285717	3.4377658168695993	4.05006731164022	3.690357142857143	3.687857142857143	2.869761904761905	3.0	4.102142857142857	
2.5427201459768707	2.833068783068783	2.5927380952380954	4.0	2.393888888888889	2.8448809523809526	2.5268077601410934	2.0	2.530406137674083	3.0	2.791150793650794	2.36234126984127	3.0	2.425760830768441	3.1364592770026856	2.855436507936508	1.0	1.935	1.8166999656023404	2.987240847973328	
3.5416682367038907	4.021957671957672	3.884404761904762	3.8091666666666666	3.8897222222222223	3.9972619047619045	4.0	4.127261904761904	3.6835714285714287	2.5	4.5	3.6075793650793653	5.0	3.9015079365079366	4.072789115646258	4.131150793650794	4.052936507936508	3.5	3.672603737116747	4.296904761904762	
4.041904761904761	4.7219576719576715	5.0	4.600833333333333	4.388333333333333	4.880595238095237	5.0	4.495357142857142	4.5	4.664761904761904	4.715357142857142	4.438928571428571	5.0	4.486947753625529	4.965500722999861	4.53797619047619	4.629285714285714	4.036428571428571	3.5	5.0807142857142855	
3.424047619047619	3.746957671957672	3.609404761904762	3.5341666666666667	3.8222222222222224	3.869880952380952	3.5591269841269844	3.577261904761905	3.408571428571429	3.689761904761905	3.7036507936507936	3.469484126984127	4.5	4.0	4.042687074829932	4.0	3.6765079365079365	2.0	2.936269841269841	4.031904761904762	
4.5	2.5792518611415733	0.5	2.7971025646254675	2.69484126984127	2.717908326580454	2.476209377802637	5.0	2.0	2.609404761904762	2.0	2.5909126984126987	3.127698412698413	2.6300793650793652	3.1863945578231294	3.005436507936508	2.6765079365079365	2.0	2.408384833639042	3.0	
3.424047619047619	3.8136243386243387	3.559404761904762	3.5341666666666667	5.0	3.9913095238095235	3.49484126984127	3.5	3.408571428571429	3.708809523809524	3.772698412698413	3.0	4.067579365079365	3.540793650793651	4.00187074829932	3.966150793650794	3.5765079365079364	3.0	2.9076984126984127	3.9976190476190476	
4.299047619047619	4.0	4.527738095238095	4.5	4.610555555555556	4.744880952380952	4.36984126984127	4.683928571428572	4.3602380952380955	4.46047619047619	4.647698412698412	4.344484126984127	5.0	4.415793650793651	4.87687074829932	4.841150793650794	4.697222222222222	3.9749999999999996	3.7826984126984127	4.9402380952380955	
3.811889423987308	3.7233282540847874	3.526376274509205	3.587362565700885	3.500187389770723	3.7138508163553707	3.0	4.100595238095238	3.5674812201444985	3.0	4.0	3.4832183890996413	4.0	3.6257801848032436	3.928547255146528	4.5	3.5	3.068812047730943	3.5	4.060297748183309	
4.402475259375381	5.149066284026691	5.2205300207034515	5.0	5.0	4.861309523809523	4.623174603174602	4.5	5.0	4.914642857142857	5.019126984126984	4.66281746031746	4.5	4.660888120366516	5.141758241758241	5.174484126984127	5.030555555555555	3.9730952380952376	4.336031746031746	5.0	
